gene_id,POR_13_S81,POR_34_S82,POR_61_S83
Porites_compressa_HIv1___RNAseq.g38750.t1,0,282,276
Porites_compressa_HIv1___RNAseq.g38751.t1,0,5,0
Porites_compressa_HIv1___TS.g39322.t1,0,48,0
Porites_compressa_HIv1___RNAseq.g38752.t1,0,195,105
Porites_compressa_HIv1___RNAseq.g38753.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38756.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38758.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38760.t1,0,118,0
Porites_compressa_HIv1___RNAseq.g38763.t1,0,0,289
Porites_compressa_HIv1___RNAseq.g38764.t1,0,0,64
Porites_compressa_HIv1___TS.g39336.t1,0,90,0
Porites_compressa_HIv1___RNAseq.g38766.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38767.t1,0,1,1
Porites_compressa_HIv1___TS.g39339.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38769.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38771.t1,0,54,32
Porites_compressa_HIv1___RNAseq.g38772.t1,0,1,0
Porites_compressa_HIv1___RNAseq.g38773.t1,0,0,0
Porites_compressa_HIv1___TS.g39349.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38780.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38782.t1,0,1,0
Porites_compressa_HIv1___RNAseq.g38783.t1,0,0,0
Porites_compressa_HIv1___TS.g39354.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38786.t1,0,0,45
Porites_compressa_HIv1___RNAseq.g38787.t1,0,0,26
Porites_compressa_HIv1___RNAseq.g38791.t1,0,0,86
Porites_compressa_HIv1___RNAseq.g38792.t1,0,0,3
Porites_compressa_HIv1___RNAseq.g38794.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38795.t1,0,0,0
Porites_compressa_HIv1___TS.g39368.t1,0,191,0
Porites_compressa_HIv1___RNAseq.g38797.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38798.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38799.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38800.t1,0,40,0
Porites_compressa_HIv1___TS.g39373.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38801.t1,0,1,0
Porites_compressa_HIv1___RNAseq.g38802.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38803.t1,0,0,11
Porites_compressa_HIv1___RNAseq.g38804.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38805.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38806.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38808.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38809.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38810.t1,0,0,13
Porites_compressa_HIv1___RNAseq.g38811.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38812.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38814.t1b,0,0,0
Porites_compressa_HIv1___TS.g39392.t1,0,0,135
Porites_compressa_HIv1___RNAseq.g38823.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38825.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38826.t1,0,12,1
Porites_compressa_HIv1___RNAseq.g38827.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38828.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38829.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38830.t1,0,0,140
Porites_compressa_HIv1___TS.g39403.t1b,0,0,0
Porites_compressa_HIv1___RNAseq.g38833.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38834.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38841.t1a,0,64,293
Porites_compressa_HIv1___TS.g39412.t1,0,98,0
Porites_compressa_HIv1___TS.g39413.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38847.t1,0,1,0
Porites_compressa_HIv1___RNAseq.g38850.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38851.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38852.t1,0,741,0
Porites_compressa_HIv1___RNAseq.g38856.t1,0,0,0
Porites_compressa_HIv1___TS.g39428.t1a,0,800,0
Porites_compressa_HIv1___RNAseq.g38860.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38862.t1,0,125,83
Porites_compressa_HIv1___RNAseq.g38863.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38864.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38865.t1,0,0,0
Porites_compressa_HIv1___TS.g39436.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38868.t1,0,46,87
Porites_compressa_HIv1___RNAseq.g38872.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38875.t1,0,0,0
Porites_compressa_HIv1___TS.g39447.t1,0,8,0
Porites_compressa_HIv1___RNAseq.g38880.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38886.t1,0,233,0
Porites_compressa_HIv1___RNAseq.g38887.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38888.t1,0,0,18
Porites_compressa_HIv1___RNAseq.g38891.t1,0,0,106
Porites_compressa_HIv1___RNAseq.g38893.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38894.t1,0,85,27
Porites_compressa_HIv1___RNAseq.g38895.t1,0,192,82
Porites_compressa_HIv1___RNAseq.g38896.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38897.t1,0,0,0
Porites_compressa_HIv1___TS.g39465.t1,0,13,32
Porites_compressa_HIv1___RNAseq.g38899.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38900.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38901.t1,0,200,237
Porites_compressa_HIv1___RNAseq.g38903.t1,0,489,304
Porites_compressa_HIv1___RNAseq.g38905.t2,0,130,975
Porites_compressa_HIv1___RNAseq.g38906.t1,0,46,204
Porites_compressa_HIv1___RNAseq.g38907.t1,0,30,1
Porites_compressa_HIv1___RNAseq.g38908.t1,0,288,446
Porites_compressa_HIv1___RNAseq.g38909.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38912.t1,0,0,38
Porites_compressa_HIv1___RNAseq.g38914.t1,0,0,171
Porites_compressa_HIv1___TS.g39482.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38916.t1,0,5,0
Porites_compressa_HIv1___RNAseq.g38917.t1,0,95,0
Porites_compressa_HIv1___RNAseq.g38919.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38920.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38921.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38922.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38923.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38924.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38925.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38926.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38927.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38928.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38929.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38931.t1,0,0,0
Porites_compressa_HIv1___TS.g39501.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38935.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38936.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38940.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38941.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38942.t2,0,0,0
Porites_compressa_HIv1___RNAseq.g38943.t1,0,8,0
Porites_compressa_HIv1___RNAseq.g38944.t1,0,0,0
Porites_compressa_HIv1___TS.g39513.t1,0,0,0
Porites_compressa_HIv1___TS.g39514.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38948.t1,0,0,0
Porites_compressa_HIv1___TS.g39516.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38951.t1,0,0,0
Porites_compressa_HIv1___TS.g39518.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g38953.t1,0,0,104
Porites_compressa_HIv1___RNAseq.g38954.t1,0,0,0
Porites_compressa_HIv1___TS.g39520.t1b,0,26,0
Porites_compressa_HIv1___RNAseq.g38958.t1,0,30,6
Porites_compressa_HIv1___RNAseq.g38738.t1,1,58,44
Porites_compressa_HIv1___RNAseq.g38739.t1,19,0,280
Porites_compressa_HIv1___RNAseq.g38740.t1,11,98,234
Porites_compressa_HIv1___RNAseq.g38743.t1,171,215,1107
Porites_compressa_HIv1___RNAseq.g38744.t1,1,217,0
Porites_compressa_HIv1___TS.g39316.t1,457,1382,4579
Porites_compressa_HIv1___RNAseq.g38748.t1,1118,1483,1590
Porites_compressa_HIv1___RNAseq.g38749.t1,195,166,506
Porites_compressa_HIv1___TS.g39325.t1,149,932,140
Porites_compressa_HIv1___RNAseq.g38755.t1,26,692,92
Porites_compressa_HIv1___RNAseq.g38757.t1,482,911,663
Porites_compressa_HIv1___RNAseq.g38759.t1,115,559,684
Porites_compressa_HIv1___RNAseq.g38761.t1,595,1494,2163
Porites_compressa_HIv1___TS.g39333.t2,1053,763,465
Porites_compressa_HIv1___RNAseq.g38770.t1,241,45,132
Porites_compressa_HIv1___RNAseq.g38774.t1,19,253,0
Porites_compressa_HIv1___RNAseq.g38775.t1,75,0,1
Porites_compressa_HIv1___RNAseq.g38776.t1,611,696,111
Porites_compressa_HIv1___RNAseq.g38777.t1,159,386,248
Porites_compressa_HIv1___RNAseq.g38781.t1,191,36,47
Porites_compressa_HIv1___RNAseq.g38784.t1,2873,3923,5944
Porites_compressa_HIv1___TS.g39356.t1,100,228,0
Porites_compressa_HIv1___RNAseq.g38788.t1,111,1783,2066
Porites_compressa_HIv1___RNAseq.g38789.t1,180,1011,578
Porites_compressa_HIv1___RNAseq.g38790.t1,631,744,1036
Porites_compressa_HIv1___RNAseq.g38793.t1,1764,1204,1582
Porites_compressa_HIv1___RNAseq.g38807.t1,97,107,53
Porites_compressa_HIv1___RNAseq.g38813.t2,219,805,974
Porites_compressa_HIv1___RNAseq.g38814.t1a,1,0,167
Porites_compressa_HIv1___RNAseq.g38815.t1,97,381,1152
Porites_compressa_HIv1___TS.g39389.t2,1388,1774,1142
Porites_compressa_HIv1___RNAseq.g38817.t1,862,875,727
Porites_compressa_HIv1___RNAseq.g38818.t1,63,395,684
Porites_compressa_HIv1___RNAseq.g38820.t1,182,250,710
Porites_compressa_HIv1___RNAseq.g38821.t1,531,2042,1011
Porites_compressa_HIv1___RNAseq.g38822.t1,2926,2071,2528
Porites_compressa_HIv1___RNAseq.g38824.t1,1,0,0
Porites_compressa_HIv1___RNAseq.g38831.t1,184,356,0
Porites_compressa_HIv1___TS.g39403.t1a,142,378,703
Porites_compressa_HIv1___RNAseq.g38835.t1,1,1,0
Porites_compressa_HIv1___RNAseq.g38836.t1,1,1,0
Porites_compressa_HIv1___RNAseq.g38837.t1,38,26,31
Porites_compressa_HIv1___TS.g39407.t1,372,175,547
Porites_compressa_HIv1___RNAseq.g38839.t1,182,433,102
Porites_compressa_HIv1___TS.g39409.t2b,43,142,251
Porites_compressa_HIv1___TS.g39409.t2a,11,21,31
Porites_compressa_HIv1___RNAseq.g38841.t1b,5,0,0
Porites_compressa_HIv1___RNAseq.g38844.t1,209,0,140
Porites_compressa_HIv1___RNAseq.g38845.t1,91,7,125
Porites_compressa_HIv1___RNAseq.g38846.t1,55,0,156
Porites_compressa_HIv1___RNAseq.g38848.t1,1938,2930,5148
Porites_compressa_HIv1___RNAseq.g38849.t1,153,739,136
Porites_compressa_HIv1___RNAseq.g38853.t1,1,0,0
Porites_compressa_HIv1___RNAseq.g38854.t1,1,0,0
Porites_compressa_HIv1___RNAseq.g38855.t1,146,804,881
Porites_compressa_HIv1___TS.g39427.t1,1,147,1
Porites_compressa_HIv1___TS.g39428.t1b,1491,1703,721
Porites_compressa_HIv1___RNAseq.g38859.t1,1,271,70
Porites_compressa_HIv1___RNAseq.g38861.t1,54,4,1
Porites_compressa_HIv1___TS.g39437.t1,226,873,1211
Porites_compressa_HIv1___RNAseq.g38870.t1,20229,19293,21058
Porites_compressa_HIv1___RNAseq.g38871.t1,49,1182,202
Porites_compressa_HIv1___RNAseq.g38873.t1,1,0,0
Porites_compressa_HIv1___RNAseq.g38874.t1,59,11,0
Porites_compressa_HIv1___RNAseq.g38876.t1,128,119,0
Porites_compressa_HIv1___RNAseq.g38877.t1,96,323,0
Porites_compressa_HIv1___TS.g39446.t1,33,0,0
Porites_compressa_HIv1___RNAseq.g38881.t1,315,158,61
Porites_compressa_HIv1___RNAseq.g38882.t1,474,917,294
Porites_compressa_HIv1___TS.g39450.t1,1048,1767,4008
Porites_compressa_HIv1___RNAseq.20057_t,75,246,283
Porites_compressa_HIv1___RNAseq.g38889.t1,1,1,0
Porites_compressa_HIv1___RNAseq.g38890.t1,4951,3493,10751
Porites_compressa_HIv1___TS.g39459.t1,68,1231,711
Porites_compressa_HIv1___RNAseq.g38902.t1,884,6246,6041
Porites_compressa_HIv1___RNAseq.g38904.t1,197,304,0
Porites_compressa_HIv1___RNAseq.g38910.t1,1,1,0
Porites_compressa_HIv1___RNAseq.g38911.t1,1015,2442,1742
Porites_compressa_HIv1___RNAseq.g38913.t1,766,706,1209
Porites_compressa_HIv1___RNAseq.g38918.t1,41,42,63
Porites_compressa_HIv1___TS.g39486.t1,4,14,15
Porites_compressa_HIv1___RNAseq.g38930.t1,284,963,736
Porites_compressa_HIv1___RNAseq.g38934.t1,419,697,497
Porites_compressa_HIv1___RNAseq.g38937.t1,1722,4156,2847
Porites_compressa_HIv1___RNAseq.g38938.t1,762,1287,594
Porites_compressa_HIv1___RNAseq.g38939.t1,244,0,426
Porites_compressa_HIv1___RNAseq.g38945.t1,1,0,0
Porites_compressa_HIv1___RNAseq.g38949.t1,1,0,0
Porites_compressa_HIv1___TS.g39520.t1a,204,362,0
Porites_compressa_HIv1___RNAseq.g38957.t1,322,241,0
Porites_compressa_HIv1___RNAseq.g38959.t1,39,107,17
Porites_compressa_HIv1___RNAseq.g25409.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g24407.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g24409.t1,0,0,1
Porites_compressa_HIv1___RNAseq.g24411.t1,0,803,0
Porites_compressa_HIv1___RNAseq.g24417.t1,0,0,105
Porites_compressa_HIv1___TS.g27890.t2,0,134,0
Porites_compressa_HIv1___RNAseq.g24420.t1,0,338,0
Porites_compressa_HIv1___TS.g27892.t1,0,0,115
Porites_compressa_HIv1___RNAseq.g24421.t1b,0,0,0
Porites_compressa_HIv1___RNAseq.g24421.t1a,0,0,0
Porites_compressa_HIv1___RNAseq.g24425.t1,0,0,0
Porites_compressa_HIv1___TS.g27899.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g24428.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g24430.t1,0,89,62
Porites_compressa_HIv1___TS.g27903.t1,0,0,0
Porites_compressa_HIv1___TS.g27907.t1d,0,0,0
Porites_compressa_HIv1___TS.g27907.t1a,0,4,0
Porites_compressa_HIv1___RNAseq.g24440.t1b,0,0,0
Porites_compressa_HIv1___RNAseq.g24440.t1a,0,0,0
Porites_compressa_HIv1___TS.g27916.t1,0,0,0
Porites_compressa_HIv1___TS.g27917.t1,0,0,0
Porites_compressa_HIv1___TS.g27919.t1b,0,0,0
Porites_compressa_HIv1___TS.g27919.t1a,0,0,0
Porites_compressa_HIv1___TS.g27921.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g24451.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g24452.t1,0,0,1
Porites_compressa_HIv1___RNAseq.g24453.t1,0,0,1
Porites_compressa_HIv1___RNAseq.g24454.t1,0,0,1
Porites_compressa_HIv1___RNAseq.g24455.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g24456.t1,0,0,0
Porites_compressa_HIv1___TS.g27928.t1,0,0,1
Porites_compressa_HIv1___RNAseq.g24457.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g24458.t1,0,618,0
Porites_compressa_HIv1___RNAseq.g24460.t1,0,30,308
Porites_compressa_HIv1___RNAseq.g24461.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g24462.t1,0,369,1590
Porites_compressa_HIv1___RNAseq.g24464.t1,0,118,374
Porites_compressa_HIv1___RNAseq.g24465.t1,0,156,0
Porites_compressa_HIv1___RNAseq.g24467.t1,0,0,0
Porites_compressa_HIv1___TS.g27940.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g24469.t1,0,3,0
Porites_compressa_HIv1___RNAseq.g24472.t1,0,0,92
Porites_compressa_HIv1___RNAseq.g24473.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g24475.t1,0,0,0
Porites_compressa_HIv1___TS.g27948.t1b,0,0,0
Porites_compressa_HIv1___RNAseq.g24483.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g24484.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g24486.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g24487.t1,0,180,377
Porites_compressa_HIv1___TS.g27959.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g24489.t1,0,119,22
Porites_compressa_HIv1___TS.g27963.t1,0,0,51
Porites_compressa_HIv1___RNAseq.g24493.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g24494.t1,0,0,0
Porites_compressa_HIv1___TS.g27967.t2,0,0,227
Porites_compressa_HIv1___RNAseq.g24497.t1,0,0,8
Porites_compressa_HIv1___RNAseq.g24498.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g24499.t1,0,0,0
Porites_compressa_HIv1___TS.g27974.t1,0,0,0
Porites_compressa_HIv1___TS.g27975.t1,0,0,0
Porites_compressa_HIv1___TS.g27976.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g24502.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g24503.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g24504.t1,0,0,0
Porites_compressa_HIv1___TS.g27981.t1,0,0,0
Porites_compressa_HIv1___TS.g27983.t1b,0,0,93
Porites_compressa_HIv1___RNAseq.g24511.t1,0,0,0
Porites_compressa_HIv1___TS.g27989.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g24513.t1,0,0,0
Porites_compressa_HIv1___TS.g27996.t1,0,178,140
Porites_compressa_HIv1___RNAseq.g24519.t1,0,175,156
Porites_compressa_HIv1___RNAseq.g24520.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g24521.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g24522.t1,0,0,0
Porites_compressa_HIv1___TS.g28001.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g24526.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g24527.t1,0,0,0
Porites_compressa_HIv1___TS.g28004.t2,0,292,110
Porites_compressa_HIv1___RNAseq.g24530.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g24531.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g24532.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g24533.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g24534.t1,0,114,0
Porites_compressa_HIv1___RNAseq.g24535.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g24537.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g24539.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g24540.t1,0,0,0
Porites_compressa_HIv1___TS.g28017.t1,0,193,0
Porites_compressa_HIv1___RNAseq.g24541.t1,0,3,2
Porites_compressa_HIv1___RNAseq.g24542.t1,0,1,0
Porites_compressa_HIv1___RNAseq.g24545.t1,0,144,0
Porites_compressa_HIv1___TS.g28023.t1,0,80,0
Porites_compressa_HIv1___TS.g28026.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g24552.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g24553.t1,0,0,0
Porites_compressa_HIv1___TS.g28031.t1,0,0,0
Porites_compressa_HIv1___TS.g28034.t1,0,0,0
Porites_compressa_HIv1___TS.g28035.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g24556.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g24557.t1,0,164,0
Porites_compressa_HIv1___RNAseq.g24563.t1,0,0,0
Porites_compressa_HIv1___RNAseq.20305_t,0,0,0
Porites_compressa_HIv1___RNAseq.g24565.t1,0,404,0
Porites_compressa_HIv1___RNAseq.g24566.t1,0,69,0
Porites_compressa_HIv1___RNAseq.g24568.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g24569.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g24570.t1,0,0,8
Porites_compressa_HIv1___RNAseq.g24571.t1,0,0,214
Porites_compressa_HIv1___TS.g28053.t1,0,50,3
Porites_compressa_HIv1___RNAseq.g24574.t1,0,190,482
Porites_compressa_HIv1___RNAseq.g24575.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g24576.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g24577.t1,0,0,0
Porites_compressa_HIv1___TS.g28057.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g24580.t1,0,31,0
Porites_compressa_HIv1___RNAseq.g24581.t1,0,0,0
Porites_compressa_HIv1___TS.g28061.t2,0,0,0
Porites_compressa_HIv1___RNAseq.g24583.t1,0,0,0
Porites_compressa_HIv1___TS.g28062.t1,0,0,14
Porites_compressa_HIv1___TS.20772_t,0,0,0
Porites_compressa_HIv1___TS.g28065.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g24588.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g24589.t1,0,207,21
Porites_compressa_HIv1___RNAseq.g24590.t2,0,0,0
Porites_compressa_HIv1___RNAseq.g24591.t1,0,0,0
Porites_compressa_HIv1___TS.g28070.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g24594.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g24598.t1,0,5,313
Porites_compressa_HIv1___RNAseq.g24600.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g24601.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g24605.t1,0,0,283
Porites_compressa_HIv1___TS.g28078.t1c,0,0,0
Porites_compressa_HIv1___TS.g28078.t1b,0,0,0
Porites_compressa_HIv1___TS.g28078.t1a,0,0,0
Porites_compressa_HIv1___TS.g28079.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g24609.t1b,0,0,0
Porites_compressa_HIv1___RNAseq.g24609.t1a,0,0,0
Porites_compressa_HIv1___RNAseq.g24611.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g24613.t1,0,965,363
Porites_compressa_HIv1___RNAseq.g24614.t1,0,1,0
Porites_compressa_HIv1___TS.g28086.t1,0,0,0
Porites_compressa_HIv1___TS.g28087.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g24616.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g24617.t1,0,230,0
Porites_compressa_HIv1___RNAseq.g24619.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g24620.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g24621.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g24622.t1,0,185,0
Porites_compressa_HIv1___RNAseq.g24623.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g24625.t1,0,0,0
Porites_compressa_HIv1___TS.g28102.t2,0,0,0
Porites_compressa_HIv1___RNAseq.g24629.t1,0,0,0
Porites_compressa_HIv1___TS.g28104.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g24634.t1,0,0,0
Porites_compressa_HIv1___TS.g28108.t1,0,26,0
Porites_compressa_HIv1___RNAseq.g24637.t1,0,47,550
Porites_compressa_HIv1___RNAseq.g24638.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g24639.t1,0,27,22
Porites_compressa_HIv1___TS.g28113.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g24641.t1,0,0,1
Porites_compressa_HIv1___RNAseq.g24642.t1,0,0,0
Porites_compressa_HIv1___TS.g28116.t1,0,329,54
Porites_compressa_HIv1___RNAseq.g24644.t1,0,43,0
Porites_compressa_HIv1___RNAseq.g24645.t1,0,16,0
Porites_compressa_HIv1___TS.g28122.t1,0,0,2225
Porites_compressa_HIv1___RNAseq.g24406.t1,227,0,169
Porites_compressa_HIv1___RNAseq.g24408.t1,332,0,0
Porites_compressa_HIv1___TS.g27880.t1,10,44,4
Porites_compressa_HIv1___RNAseq.g24412.t1,160,701,131
Porites_compressa_HIv1___RNAseq.g24413.t1,607,620,796
Porites_compressa_HIv1___TS.g27884.t1,106,0,34
Porites_compressa_HIv1___RNAseq.g24415.t1,3463,4617,3467
Porites_compressa_HIv1___RNAseq.g24416.t1,95,149,690
Porites_compressa_HIv1___RNAseq.g24418.t1,13563,15924,28488
Porites_compressa_HIv1___TS.g27889.t2,365,422,408
Porites_compressa_HIv1___RNAseq.g24422.t1,807,767,1506
Porites_compressa_HIv1___RNAseq.g24423.t1,202,179,598
Porites_compressa_HIv1___RNAseq.g24424.t1,159,164,1360
Porites_compressa_HIv1___RNAseq.g24426.t1,405,351,198
Porites_compressa_HIv1___RNAseq.g24429.t1,1065,2994,0
Porites_compressa_HIv1___RNAseq.g24431.t1,541,1175,1734
Porites_compressa_HIv1___RNAseq.g24433.t1,14,0,0
Porites_compressa_HIv1___RNAseq.g24434.t1,1135,1221,1530
Porites_compressa_HIv1___RNAseq.g24435.t3,1804,2856,247
Porites_compressa_HIv1___TS.g27907.t1c,48,96,0
Porites_compressa_HIv1___TS.g27907.t1b,709,1231,454
Porites_compressa_HIv1___TS.g27909.t1,87,0,16
Porites_compressa_HIv1___RNAseq.g24442.t1,157,2,0
Porites_compressa_HIv1___RNAseq.g24443.t1,138,173,322
Porites_compressa_HIv1___RNAseq.g24444.t1,186,105,291
Porites_compressa_HIv1___RNAseq.g24445.t1,406,2840,1886
Porites_compressa_HIv1___RNAseq.g24446.t2,71,401,222
Porites_compressa_HIv1___RNAseq.g24447.t1,16,111,0
Porites_compressa_HIv1___RNAseq.g24450.t1,1177,1840,869
Porites_compressa_HIv1___RNAseq.g24459.t1,136,1087,593
Porites_compressa_HIv1___TS.g27935.t1,786,1413,756
Porites_compressa_HIv1___RNAseq.g24466.t1,231,789,731
Porites_compressa_HIv1___RNAseq.g24470.t1,1,0,1
Porites_compressa_HIv1___RNAseq.g24471.t1,630,0,0
Porites_compressa_HIv1___RNAseq.g24474.t1,1,0,0
Porites_compressa_HIv1___TS.g27948.t1a,1385,1061,899
Porites_compressa_HIv1___RNAseq.g24478.t1,188,69,171
Porites_compressa_HIv1___TS.g27950.t1,25,0,0
Porites_compressa_HIv1___TS.g27951.t1,632,872,0
Porites_compressa_HIv1___RNAseq.g24481.t1,14,36,9
Porites_compressa_HIv1___RNAseq.g24482.t1,3670,4181,5295
Porites_compressa_HIv1___RNAseq.g24485.t1,1,0,0
Porites_compressa_HIv1___RNAseq.g24490.t1,21,80,0
Porites_compressa_HIv1___RNAseq.g24491.t2,179,155,0
Porites_compressa_HIv1___TS.g27964.t2b,52,168,0
Porites_compressa_HIv1___TS.g27964.t2a,1,0,0
Porites_compressa_HIv1___RNAseq.g24496.t1,92,550,141
Porites_compressa_HIv1___RNAseq.g24500.t1,4,0,0
Porites_compressa_HIv1___RNAseq.g24501.t2,419,767,458
Porites_compressa_HIv1___TS.g27982.t1,103,0,0
Porites_compressa_HIv1___TS.g27983.t1a,998,1190,1177
Porites_compressa_HIv1___RNAseq.g24507.t1,380,229,35
Porites_compressa_HIv1___RNAseq.g24508.t1,575,700,326
Porites_compressa_HIv1___RNAseq.g24509.t1,239,0,235
