"","POR_13","POR_34","POR_61"
"Porites_compressa_HIv1___RNAseq.g9885.t2",3454,6575,2411
"Porites_compressa_HIv1___RNAseq.g9886.t1",34,20,23
"Porites_compressa_HIv1___RNAseq.g9890.t1b",213,125,146
"Porites_compressa_HIv1___RNAseq.g9891.t1",13,276,662
"Porites_compressa_HIv1___RNAseq.g9892.t1",89,39,0
"Porites_compressa_HIv1___RNAseq.g9893.t1",9,23,185
"Porites_compressa_HIv1___RNAseq.g9897.t1",107,129,15
"Porites_compressa_HIv1___RNAseq.g9900.t1",405,835,540
"Porites_compressa_HIv1___RNAseq.g9903.t1",52,113,136
"Porites_compressa_HIv1___RNAseq.g9904.t1",56,491,445
"Porites_compressa_HIv1___RNAseq.g9908.t1",54,0,0
"Porites_compressa_HIv1___RNAseq.g9912.t1",123,1637,1822
"Porites_compressa_HIv1___RNAseq.g9916.t1",121,737,1784
"Porites_compressa_HIv1___RNAseq.g9918.t1",15,144,428
"Porites_compressa_HIv1___RNAseq.g9920.t1",272,236,0
"Porites_compressa_HIv1___RNAseq.g9926.t1",91,97,910
"Porites_compressa_HIv1___RNAseq.g9930.t1",264,0,250
"Porites_compressa_HIv1___RNAseq.g9931.t1",952,3244,677
"Porites_compressa_HIv1___RNAseq.g9934.t1",109,299,88
"Porites_compressa_HIv1___RNAseq.g9935.t1",13071,14573,20942
"Porites_compressa_HIv1___TS.g4587.t2",102,1,133
"Porites_compressa_HIv1___RNAseq.g9942.t1",829,1257,708
"Porites_compressa_HIv1___RNAseq.g9943.t1",511,704,293
"Porites_compressa_HIv1___RNAseq.g9944.t1",37,0,0
"Porites_compressa_HIv1___TS.g4594.t1",855,2082,2565
"Porites_compressa_HIv1___RNAseq.g9946.t2",1,282,0
"Porites_compressa_HIv1___RNAseq.g9947.t1",230,546,398
"Porites_compressa_HIv1___RNAseq.g9948.t1",4031,11622,4941
"Porites_compressa_HIv1___RNAseq.g9950.t1",165,2460,1185
"Porites_compressa_HIv1___RNAseq.g9956.t1",39,743,267
"Porites_compressa_HIv1___RNAseq.g9957.t1",171,2784,784
"Porites_compressa_HIv1___TS.g4609.t1",240,104,1236
"Porites_compressa_HIv1___RNAseq.g9961.t1",4,206,124
"Porites_compressa_HIv1___RNAseq.g9967.t1",956,409,188
"Porites_compressa_HIv1___TS.g4617.t1b",171,174,238
"Porites_compressa_HIv1___RNAseq.g9970.t1",202,90,1129
"Porites_compressa_HIv1___RNAseq.g9973.t1",244,722,201
"Porites_compressa_HIv1___RNAseq.g9974.t1",128,0,0
"Porites_compressa_HIv1___RNAseq.g9976.t1",65,176,107
"Porites_compressa_HIv1___RNAseq.g9977.t1",50,76,0
"Porites_compressa_HIv1___RNAseq.g9978.t1",67,188,62
"Porites_compressa_HIv1___RNAseq.g9983.t1",195,0,0
"Porites_compressa_HIv1___RNAseq.g9985.t1",219,203,100
"Porites_compressa_HIv1___RNAseq.g9987.t1",13,136,14
"Porites_compressa_HIv1___RNAseq.g9989.t1",1833,5899,876
"Porites_compressa_HIv1___RNAseq.g9991.t1",369,227,190
"Porites_compressa_HIv1___RNAseq.g9993.t1",209,202,0
"Porites_compressa_HIv1___RNAseq.g9997.t1",71,73,39
"Porites_compressa_HIv1___RNAseq.g9999.t1",119,0,847
"Porites_compressa_HIv1___RNAseq.g10000.t1",584,283,334
"Porites_compressa_HIv1___RNAseq.g10001.t1a",114,871,193
"Porites_compressa_HIv1___RNAseq.g10003.t1",460,912,739
"Porites_compressa_HIv1___TS.g4654.t1",1196,681,865
"Porites_compressa_HIv1___RNAseq.g10011.t1",235,488,483
"Porites_compressa_HIv1___RNAseq.g10012.t1",81,0,0
"Porites_compressa_HIv1___RNAseq.g10013.t1",87,0,0
"Porites_compressa_HIv1___RNAseq.g10015.t1",1312,3936,2130
"Porites_compressa_HIv1___RNAseq.g10016.t1",197,156,261
"Porites_compressa_HIv1___TS.g4663.t1",60,24,182
"Porites_compressa_HIv1___RNAseq.g10019.t1",142,151,111
"Porites_compressa_HIv1___RNAseq.g10020.t1",393,117,25
"Porites_compressa_HIv1___TS.g4666.t1",232,357,0
"Porites_compressa_HIv1___RNAseq.g10025.t1b",104,479,714
"Porites_compressa_HIv1___RNAseq.g10025.t1a",105,193,2
"Porites_compressa_HIv1___RNAseq.g10029.t1",447,1093,427
"Porites_compressa_HIv1___RNAseq.g10031.t1",11,222,3484
"Porites_compressa_HIv1___RNAseq.g10032.t1",29,514,821
"Porites_compressa_HIv1___RNAseq.g10034.t1",23,0,204682
"Porites_compressa_HIv1___RNAseq.g10040.t1",65,48,18
"Porites_compressa_HIv1___RNAseq.g10041.t1",30,125,81
"Porites_compressa_HIv1___RNAseq.g10043.t1",8,0,126952
"Porites_compressa_HIv1___RNAseq.g10046.t1",44,207,0
"Porites_compressa_HIv1___RNAseq.g10047.t1",164,822,1119
"Porites_compressa_HIv1___RNAseq.g10048.t1",195,506,379
"Porites_compressa_HIv1___RNAseq.g10049.t1",916,4268,1476
"Porites_compressa_HIv1___RNAseq.g10053.t1",332,882,1707
"Porites_compressa_HIv1___RNAseq.g10057.t1",3,0,303
"Porites_compressa_HIv1___RNAseq.g10058.t1",2824,3490,6741
"Porites_compressa_HIv1___RNAseq.371_t",198,182,73
"Porites_compressa_HIv1___RNAseq.g10062.t1",288,1584,274
"Porites_compressa_HIv1___RNAseq.g10063.t1",506,731,423
"Porites_compressa_HIv1___RNAseq.g10068.t1",327,2124,982
"Porites_compressa_HIv1___RNAseq.g10069.t1",12,0,0
"Porites_compressa_HIv1___RNAseq.g10074.t1",239,388,811
"Porites_compressa_HIv1___RNAseq.g10075.t1",357,0,235
"Porites_compressa_HIv1___RNAseq.g10079.t1",1948,1124,2690
"Porites_compressa_HIv1___RNAseq.g10080.t1",1065,635,700
"Porites_compressa_HIv1___RNAseq.g10081.t1",141,24,227
"Porites_compressa_HIv1___TS.g4727.t3",10,0,179
"Porites_compressa_HIv1___RNAseq.g10083.t1",587,1340,584
"Porites_compressa_HIv1___RNAseq.g10084.t1",1407,2049,432
"Porites_compressa_HIv1___RNAseq.g10086.t1",138,457,191
"Porites_compressa_HIv1___RNAseq.g10088.t1",3831,3573,3070
"Porites_compressa_HIv1___RNAseq.g10089.t1",34,52,732
"Porites_compressa_HIv1___RNAseq.g10103.t1",151,251,0
"Porites_compressa_HIv1___RNAseq.410_t",122,0,0
"Porites_compressa_HIv1___RNAseq.g10104.t1",6348,8922,5370
"Porites_compressa_HIv1___RNAseq.g10105.t1",2919,5915,2238
"Porites_compressa_HIv1___RNAseq.g10106.t1",522,1228,668
"Porites_compressa_HIv1___RNAseq.g10109.t1",278,950,404
"Porites_compressa_HIv1___RNAseq.g10111.t1",49,190,0
"Porites_compressa_HIv1___RNAseq.g10113.t1",63,31,400
"Porites_compressa_HIv1___RNAseq.g10114.t1",33,110,152
"Porites_compressa_HIv1___RNAseq.g10122.t1",4,60,0
"Porites_compressa_HIv1___RNAseq.g10129.t1",85,168,16220
"Porites_compressa_HIv1___RNAseq.g10131.t1",41,150,6
"Porites_compressa_HIv1___RNAseq.g10138.t1",228784,299719,231150
"Porites_compressa_HIv1___RNAseq.g10139.t1",186,372,0
"Porites_compressa_HIv1___TS.g4790.t2",730,3058,2911
"Porites_compressa_HIv1___TS.g4791.t1a",111,271,455
"Porites_compressa_HIv1___TS.g4791.t1b",557,322,684
"Porites_compressa_HIv1___RNAseq.g10143.t1",18,94,125
"Porites_compressa_HIv1___RNAseq.g10145.t1",979,1998,5573
"Porites_compressa_HIv1___RNAseq.g10150.t1",14545,15663,16453
"Porites_compressa_HIv1___RNAseq.g10151.t1",948,23,83
"Porites_compressa_HIv1___RNAseq.g10153.t1",242,0,100
"Porites_compressa_HIv1___RNAseq.g10154.t2",31,0,0
"Porites_compressa_HIv1___RNAseq.g10156.t1",92,894,131
"Porites_compressa_HIv1___RNAseq.g10159.t1",738,642,159
"Porites_compressa_HIv1___RNAseq.g10160.t1",3712,5903,6903
"Porites_compressa_HIv1___RNAseq.g10163.t1",3164,3376,4208
"Porites_compressa_HIv1___RNAseq.g10164.t1",2518,2671,3571
"Porites_compressa_HIv1___RNAseq.g10165.t1",218,71,207
"Porites_compressa_HIv1___RNAseq.g10166.t1",1,27,1
"Porites_compressa_HIv1___RNAseq.g10169.t1",601,291,396
"Porites_compressa_HIv1___RNAseq.g10170.t1",211,289,982
"Porites_compressa_HIv1___RNAseq.g10171.t1",643,410,498
"Porites_compressa_HIv1___RNAseq.g10175.t1",3228,5700,8039
"Porites_compressa_HIv1___RNAseq.g10177.t2",68,90,181
"Porites_compressa_HIv1___RNAseq.g10178.t1",203,1345,332
"Porites_compressa_HIv1___RNAseq.g10179.t1",102,22,32
"Porites_compressa_HIv1___RNAseq.g10181.t1",31,36,0
"Porites_compressa_HIv1___RNAseq.g10182.t1",2486,429,585
"Porites_compressa_HIv1___RNAseq.g10183.t1",109,0,0
"Porites_compressa_HIv1___RNAseq.g10184.t1",196,347,516
"Porites_compressa_HIv1___RNAseq.g10187.t1",1997,2927,3907
"Porites_compressa_HIv1___RNAseq.g10188.t1",139,14,4
"Porites_compressa_HIv1___RNAseq.496_t",2,0,64
"Porites_compressa_HIv1___RNAseq.g10202.t1",15,0,0
"Porites_compressa_HIv1___RNAseq.g10205.t1",718,835,1237
"Porites_compressa_HIv1___TS.g4857.t1",274,0,0
"Porites_compressa_HIv1___RNAseq.g10209.t1",36,48,0
"Porites_compressa_HIv1___RNAseq.g10210.t1",194,286,1
"Porites_compressa_HIv1___RNAseq.g10212.t1",816,1463,1461
"Porites_compressa_HIv1___RNAseq.g10213.t1",519,91,639
"Porites_compressa_HIv1___RNAseq.g10214.t1",610,916,903
"Porites_compressa_HIv1___TS.g4867.t1",434,1605,925
"Porites_compressa_HIv1___RNAseq.g10223.t1",329,206,651
"Porites_compressa_HIv1___RNAseq.g10227.t1",110,56,70
"Porites_compressa_HIv1___RNAseq.g10228.t2",157,0,54
"Porites_compressa_HIv1___RNAseq.g10236.t1",114,673,141
"Porites_compressa_HIv1___RNAseq.g10237.t2",442,647,1982
"Porites_compressa_HIv1___TS.g4885.t1",542,127,145
"Porites_compressa_HIv1___TS.g4888.t1",24,0,0
"Porites_compressa_HIv1___RNAseq.g10242.t1",1075,25,0
"Porites_compressa_HIv1___RNAseq.g10243.t1",869,1097,1399
"Porites_compressa_HIv1___RNAseq.g10246.t1",715,442,0
"Porites_compressa_HIv1___TS.g4895.t1",152,0,0
"Porites_compressa_HIv1___RNAseq.g10249.t1",154,792,889
"Porites_compressa_HIv1___RNAseq.g10256.t1",114,281,212
"Porites_compressa_HIv1___RNAseq.g10260.t1",20,422,0
"Porites_compressa_HIv1___RNAseq.g10264.t1",101,872,527
"Porites_compressa_HIv1___RNAseq.g10271.t1",3268,2955,1797
"Porites_compressa_HIv1___TS.g4917.t2",72,160,201
"Porites_compressa_HIv1___RNAseq.g10272.t1",129,523,981
"Porites_compressa_HIv1___RNAseq.g10275.t2",854,2435,826
"Porites_compressa_HIv1___RNAseq.g10276.t1",570,1701,782
"Porites_compressa_HIv1___RNAseq.g10277.t1",737,100,0
"Porites_compressa_HIv1___RNAseq.g10278.t1",531,1418,114
"Porites_compressa_HIv1___RNAseq.g10279.t1",29,199,68
"Porites_compressa_HIv1___RNAseq.g10280.t1",32,337,731
"Porites_compressa_HIv1___RNAseq.g10281.t1",1254,1832,4116
"Porites_compressa_HIv1___RNAseq.g10284.t1",7300,9994,8325
"Porites_compressa_HIv1___RNAseq.g10286.t1",4932,8248,5837
"Porites_compressa_HIv1___RNAseq.g10289.t1",1,229,0
"Porites_compressa_HIv1___RNAseq.g10296.t1",625,1076,811
"Porites_compressa_HIv1___TS.g4945.t1",110,753,468
"Porites_compressa_HIv1___RNAseq.g10297.t1",391,1984,1366
"Porites_compressa_HIv1___RNAseq.g10298.t1",543,21,103
"Porites_compressa_HIv1___RNAseq.g10299.t1",2533,6263,4455
"Porites_compressa_HIv1___TS.g4954.t1",3,13,26
"Porites_compressa_HIv1___TS.g4955.t1",74,41,172
"Porites_compressa_HIv1___RNAseq.g10319.t1",126,237,4
"Porites_compressa_HIv1___RNAseq.g10320.t1",103,468,323
"Porites_compressa_HIv1___TS.g4968.t1",169,0,10
"Porites_compressa_HIv1___RNAseq.g10325.t1",704,1737,1352
"Porites_compressa_HIv1___RNAseq.g10326.t1",690,392,1753
"Porites_compressa_HIv1___TS.g4973.t2",194,302,28
"Porites_compressa_HIv1___RNAseq.g10328.t1",3913,12824,4154
"Porites_compressa_HIv1___RNAseq.g10329.t1",2986,5856,4592
"Porites_compressa_HIv1___RNAseq.g10330.t1",276569,411525,258061
"Porites_compressa_HIv1___RNAseq.g10334.t1",32881,75192,168725
"Porites_compressa_HIv1___RNAseq.g10339.t1",634,572,443
"Porites_compressa_HIv1___RNAseq.g10340.t1",194,159,155
"Porites_compressa_HIv1___RNAseq.g10341.t1",55,134,859
"Porites_compressa_HIv1___TS.g4987.t2b",60,58,0
"Porites_compressa_HIv1___RNAseq.g10343.t1",76,529,181
"Porites_compressa_HIv1___RNAseq.g10345.t1",116,40,164
"Porites_compressa_HIv1___RNAseq.g10346.t1",131,87,0
"Porites_compressa_HIv1___RNAseq.g10347.t1",283,614,1188
"Porites_compressa_HIv1___RNAseq.g10348.t1",290,0,0
"Porites_compressa_HIv1___RNAseq.g10349.t1",114,974,428
"Porites_compressa_HIv1___RNAseq.g10350.t1",280,546,289
"Porites_compressa_HIv1___RNAseq.g10351.t1",2185,3368,1367
"Porites_compressa_HIv1___RNAseq.g10352.t1",59,524,408
"Porites_compressa_HIv1___TS.g4998.t2",193,363,0
"Porites_compressa_HIv1___RNAseq.g10357.t1",72,0,0
"Porites_compressa_HIv1___TS.g5007.t1",85,225,0
"Porites_compressa_HIv1___RNAseq.g10363.t1",76,84,66
"Porites_compressa_HIv1___RNAseq.g10366.t1",47,47,80
"Porites_compressa_HIv1___RNAseq.g10367.t1",184,85,0
"Porites_compressa_HIv1___RNAseq.g10368.t1",874,1014,1584
"Porites_compressa_HIv1___RNAseq.673_t",327,0,0
"Porites_compressa_HIv1___RNAseq.g10372.t1",451,557,1302
"Porites_compressa_HIv1___RNAseq.g10373.t1",78,426,1805
"Porites_compressa_HIv1___RNAseq.g10375.t1",384,315,582
"Porites_compressa_HIv1___RNAseq.g10378.t1",392,661,718
"Porites_compressa_HIv1___RNAseq.g10379.t1",397,994,1084
"Porites_compressa_HIv1___RNAseq.g10380.t1",314,201,635
"Porites_compressa_HIv1___RNAseq.g10381.t1",1,77,2
"Porites_compressa_HIv1___RNAseq.g10383.t1",128,515,471
"Porites_compressa_HIv1___RNAseq.g10384.t1",308,0,557
"Porites_compressa_HIv1___TS.g5029.t1",241,959,0
"Porites_compressa_HIv1___TS.g5034.t1",69,984,71
"Porites_compressa_HIv1___RNAseq.g10398.t1",16,190,26
"Porites_compressa_HIv1___RNAseq.g10399.t1c",24,1421,0
"Porites_compressa_HIv1___RNAseq.g10404.t1",480,1398,1376
"Porites_compressa_HIv1___RNAseq.g10405.t1",4391,6501,4825
"Porites_compressa_HIv1___RNAseq.g10406.t1",22,404,614
"Porites_compressa_HIv1___RNAseq.g10408.t1",43,0,33
"Porites_compressa_HIv1___RNAseq.g10411.t1",2270,3419,2490
"Porites_compressa_HIv1___RNAseq.g10412.t1",156,308,374
"Porites_compressa_HIv1___RNAseq.g10414.t1",1,47,0
"Porites_compressa_HIv1___RNAseq.g10417.t1",18,0,0
"Porites_compressa_HIv1___RNAseq.g10419.t1b",367,741,273
"Porites_compressa_HIv1___RNAseq.g10420.t1",458,284,389
"Porites_compressa_HIv1___RNAseq.g10422.t1",2486,3158,1771
"Porites_compressa_HIv1___RNAseq.g10424.t1",2,15,1
"Porites_compressa_HIv1___RNAseq.g10425.t1",1063,2056,1185
"Porites_compressa_HIv1___RNAseq.729_t",29,824,293
"Porites_compressa_HIv1___RNAseq.g10428.t1",15,36,9
"Porites_compressa_HIv1___RNAseq.g10430.t1",389,291,739
"Porites_compressa_HIv1___RNAseq.g10431.t1",889,1591,501
"Porites_compressa_HIv1___RNAseq.g10432.t1",255,206,311
"Porites_compressa_HIv1___RNAseq.g10433.t1",565,1184,1357
"Porites_compressa_HIv1___RNAseq.g10434.t1",158,760,688
"Porites_compressa_HIv1___RNAseq.g10435.t1",5734,10419,14014
"Porites_compressa_HIv1___RNAseq.g10436.t1",3006,4360,6759
"Porites_compressa_HIv1___RNAseq.g10437.t1",18030,13700,19264
"Porites_compressa_HIv1___RNAseq.g10438.t1",661,1165,428
"Porites_compressa_HIv1___RNAseq.g10439.t1",1190,569,879
"Porites_compressa_HIv1___RNAseq.g10440.t1",27,33,89
"Porites_compressa_HIv1___TS.g5082.t1",37,317,150
"Porites_compressa_HIv1___RNAseq.g10442.t1",35,397,284
"Porites_compressa_HIv1___RNAseq.g10444.t1",966,1496,0
"Porites_compressa_HIv1___RNAseq.g10446.t1",60,0,0
"Porites_compressa_HIv1___RNAseq.g10459.t1",419,407,716
"Porites_compressa_HIv1___TS.g5100.t1b",748,768,997
"Porites_compressa_HIv1___RNAseq.g10463.t1",27,180,974
"Porites_compressa_HIv1___RNAseq.g10464.t1",493,306,171
"Porites_compressa_HIv1___RNAseq.g10466.t1",793,741,536
"Porites_compressa_HIv1___RNAseq.g10468.t1",122,1084,824
"Porites_compressa_HIv1___RNAseq.g10469.t1",77,0,0
"Porites_compressa_HIv1___RNAseq.g10473.t1a",49,17,152
"Porites_compressa_HIv1___RNAseq.g10474.t1",431,314,1250
"Porites_compressa_HIv1___RNAseq.g10475.t1",178,1518,0
"Porites_compressa_HIv1___RNAseq.g10476.t1",1024,986,1341
"Porites_compressa_HIv1___RNAseq.g10477.t1",43,0,0
"Porites_compressa_HIv1___RNAseq.g10478.t1",193,0,0
"Porites_compressa_HIv1___RNAseq.g10481.t1",160,1215,0
"Porites_compressa_HIv1___RNAseq.g10487.t1",825,2314,266
"Porites_compressa_HIv1___RNAseq.g10488.t1",592,299,731
"Porites_compressa_HIv1___RNAseq.g10493.t1",235,921,669
"Porites_compressa_HIv1___RNAseq.g10495.t1b",1029,981,4127
"Porites_compressa_HIv1___TS.g5136.t1",325,0,0
"Porites_compressa_HIv1___RNAseq.g10502.t1",96,214,0
"Porites_compressa_HIv1___RNAseq.g10507.t1",738,887,615
"Porites_compressa_HIv1___RNAseq.g10508.t1",96,17,0
"Porites_compressa_HIv1___RNAseq.g10509.t1",216,214,367
"Porites_compressa_HIv1___RNAseq.g10511.t1",158,0,0
"Porites_compressa_HIv1___RNAseq.g10512.t1",99,407,686
"Porites_compressa_HIv1___RNAseq.g10513.t1",27,219,190
"Porites_compressa_HIv1___RNAseq.g10516.t1",2,245,4
"Porites_compressa_HIv1___RNAseq.g10518.t1",15,299,29
"Porites_compressa_HIv1___RNAseq.g10520.t1",1,239,7
"Porites_compressa_HIv1___TS.g5160.t1",2401,4345,4319
"Porites_compressa_HIv1___RNAseq.g10523.t1",122,236,436
"Porites_compressa_HIv1___RNAseq.g10524.t1",508,564,0
"Porites_compressa_HIv1___RNAseq.g10525.t1",110,126,0
"Porites_compressa_HIv1___RNAseq.g10526.t1",1482,1882,298
"Porites_compressa_HIv1___RNAseq.g10528.t1",2569,3538,141
"Porites_compressa_HIv1___TS.g5171.t3",60,226,609
"Porites_compressa_HIv1___RNAseq.g10532.t1",205,227,366
"Porites_compressa_HIv1___RNAseq.g10535.t1",790,1195,733
"Porites_compressa_HIv1___RNAseq.g10537.t1",2,112,44
"Porites_compressa_HIv1___RNAseq.g10538.t1",677,2546,1172
"Porites_compressa_HIv1___TS.g5179.t3",47,131,36
"Porites_compressa_HIv1___RNAseq.g10544.t1",1672,4106,2359
"Porites_compressa_HIv1___RNAseq.g10545.t1",466,43,0
"Porites_compressa_HIv1___RNAseq.g10548.t1",76,1034,137
"Porites_compressa_HIv1___RNAseq.g10552.t1",4898,3562,0
"Porites_compressa_HIv1___TS.g5194.t1",473,0,502
"Porites_compressa_HIv1___RNAseq.g10554.t1",145,803,892
"Porites_compressa_HIv1___RNAseq.g10555.t1",266,464,641
"Porites_compressa_HIv1___TS.g5197.t1a",56,0,18
"Porites_compressa_HIv1___RNAseq.g10559.t1",103,663,234
"Porites_compressa_HIv1___RNAseq.g10560.t1",32,717,544
"Porites_compressa_HIv1___TS.g5201.t1b",8,33,58
"Porites_compressa_HIv1___RNAseq.g10563.t1",13909,15699,13689
"Porites_compressa_HIv1___RNAseq.g10564.t1",174,372,203
"Porites_compressa_HIv1___RNAseq.g10568.t1",44,67,127
"Porites_compressa_HIv1___RNAseq.g10570.t2",430,1187,1721
"Porites_compressa_HIv1___RNAseq.g10571.t1",1271,2415,889
"Porites_compressa_HIv1___RNAseq.g10574.t1",1534,3590,3121
"Porites_compressa_HIv1___RNAseq.g10575.t1",106,74,424
"Porites_compressa_HIv1___TS.g5217.t1",312,575,0
"Porites_compressa_HIv1___RNAseq.g10578.t1",172,550,110
"Porites_compressa_HIv1___RNAseq.g10580.t1",185,453,1
"Porites_compressa_HIv1___RNAseq.g10582.t1",675,473,688
"Porites_compressa_HIv1___RNAseq.g10583.t1",5,199,0
"Porites_compressa_HIv1___RNAseq.g10585.t1",25,507,445
"Porites_compressa_HIv1___RNAseq.g10590.t1",806,374,22
"Porites_compressa_HIv1___RNAseq.g10591.t2",1052,1272,2235
"Porites_compressa_HIv1___TS.g5240.t1",521,185,0
"Porites_compressa_HIv1___TS.g5241.t1",1483,3156,1878
"Porites_compressa_HIv1___RNAseq.g10601.t1",171,398,75
"Porites_compressa_HIv1___RNAseq.g10602.t1",815,1047,785
"Porites_compressa_HIv1___TS.g5246.t1",562,522,47
"Porites_compressa_HIv1___RNAseq.g10608.t1",203,856,1342
"Porites_compressa_HIv1___RNAseq.g10609.t1",16,144,56
"Porites_compressa_HIv1___RNAseq.g10610.t1",118,74,0
"Porites_compressa_HIv1___RNAseq.g10613.t1",500,1540,993
"Porites_compressa_HIv1___RNAseq.g10614.t1",112,0,0
"Porites_compressa_HIv1___RNAseq.g10615.t1",339,292,510
"Porites_compressa_HIv1___RNAseq.g10617.t1",50,39,247
"Porites_compressa_HIv1___RNAseq.g10620.t1",107,166,98
"Porites_compressa_HIv1___RNAseq.g10623.t3",75,128,134
"Porites_compressa_HIv1___RNAseq.g10625.t1",304,403,170
"Porites_compressa_HIv1___RNAseq.g10629.t1",71,0,0
"Porites_compressa_HIv1___RNAseq.g10630.t1",2,4,77
"Porites_compressa_HIv1___RNAseq.g10632.t1",46,547,293
"Porites_compressa_HIv1___RNAseq.g10633.t1",15,201,418
"Porites_compressa_HIv1___RNAseq.g10637.t1",696,254,660
"Porites_compressa_HIv1___RNAseq.g10638.t1",64,348,20
"Porites_compressa_HIv1___RNAseq.g10640.t1",563,666,769
"Porites_compressa_HIv1___RNAseq.g10642.t1",406,252,941
"Porites_compressa_HIv1___RNAseq.g10652.t1",7,303,221
"Porites_compressa_HIv1___RNAseq.g10653.t1",16,139,160
"Porites_compressa_HIv1___TS.g5294.t1",106,487,489
"Porites_compressa_HIv1___RNAseq.g10656.t1",154,342,0
"Porites_compressa_HIv1___RNAseq.g10657.t1",850,2769,3771
"Porites_compressa_HIv1___RNAseq.g10658.t1",250,893,1334
"Porites_compressa_HIv1___RNAseq.950_t",72,84,75
"Porites_compressa_HIv1___RNAseq.g10669.t1",662,2273,6164
"Porites_compressa_HIv1___RNAseq.g10670.t1",1764,3027,6776
"Porites_compressa_HIv1___RNAseq.g10673.t1",29,652,433
"Porites_compressa_HIv1___TS.g5311.t1",1,268,138
"Porites_compressa_HIv1___RNAseq.g10676.t1",41,636,899
"Porites_compressa_HIv1___RNAseq.g10678.t1",837,1996,0
"Porites_compressa_HIv1___RNAseq.g10679.t1",25,1216,122
"Porites_compressa_HIv1___TS.g5318.t1",274,140,0
"Porites_compressa_HIv1___RNAseq.g10685.t1",264,3,0
"Porites_compressa_HIv1___RNAseq.g10686.t1",7349,8354,13567
"Porites_compressa_HIv1___TS.g5326.t1",1379,1787,3074
"Porites_compressa_HIv1___RNAseq.g10688.t1",369,136,678
"Porites_compressa_HIv1___TS.g5328.t1",25,0,118
"Porites_compressa_HIv1___RNAseq.g10695.t1",160,1294,1138
"Porites_compressa_HIv1___RNAseq.g10696.t1",3,852,91
"Porites_compressa_HIv1___RNAseq.g10697.t1",41,406,6
"Porites_compressa_HIv1___RNAseq.g10698.t1",67,173,101
"Porites_compressa_HIv1___RNAseq.g10699.t1",41,20,80
"Porites_compressa_HIv1___RNAseq.989_t",232,867,305
"Porites_compressa_HIv1___RNAseq.g10706.t1",293,214,204
"Porites_compressa_HIv1___RNAseq.g10707.t1",481,324,478
"Porites_compressa_HIv1___RNAseq.g10710.t1",42,121,449
"Porites_compressa_HIv1___RNAseq.996_t",549,591,909
"Porites_compressa_HIv1___RNAseq.g10713.t1",105,0,0
"Porites_compressa_HIv1___RNAseq.g10716.t1",61,377,441
"Porites_compressa_HIv1___RNAseq.g10718.t1",504,1472,946
"Porites_compressa_HIv1___RNAseq.g10719.t2",437,107,733
"Porites_compressa_HIv1___RNAseq.g10722.t1",384,445,568
"Porites_compressa_HIv1___RNAseq.g10723.t1",886,3295,362
"Porites_compressa_HIv1___RNAseq.g10726.t1",159,178,101
"Porites_compressa_HIv1___RNAseq.g10727.t1",189,454,520
"Porites_compressa_HIv1___RNAseq.g10735.t1",36,101,48
"Porites_compressa_HIv1___RNAseq.g10736.t1",321,308,606
"Porites_compressa_HIv1___RNAseq.g10739.t1",754,0,384
"Porites_compressa_HIv1___RNAseq.g10741.t1",901,524,1289
"Porites_compressa_HIv1___RNAseq.g10742.t1",76,309,57
"Porites_compressa_HIv1___RNAseq.g10743.t1",2842,2868,1225
"Porites_compressa_HIv1___RNAseq.g10745.t1",55,0,0
"Porites_compressa_HIv1___RNAseq.g10747.t1",566,1703,4046
"Porites_compressa_HIv1___RNAseq.g10749.t1",286,30,552
"Porites_compressa_HIv1___RNAseq.g10751.t1",502,542,711
"Porites_compressa_HIv1___RNAseq.g10752.t1",180,312,28
"Porites_compressa_HIv1___RNAseq.g10755.t1",22,0,0
"Porites_compressa_HIv1___RNAseq.g10757.t1",82,135,0
"Porites_compressa_HIv1___RNAseq.g10760.t1",118,159,10
"Porites_compressa_HIv1___RNAseq.g10761.t1",185,0,0
"Porites_compressa_HIv1___RNAseq.g10762.t1",205,63,684
"Porites_compressa_HIv1___RNAseq.g10765.t1",382,36,905
"Porites_compressa_HIv1___RNAseq.g10766.t1",1399,4133,1758
"Porites_compressa_HIv1___RNAseq.g10768.t1",320,32,544
"Porites_compressa_HIv1___RNAseq.g10769.t1",363,72,651
"Porites_compressa_HIv1___RNAseq.g10770.t1",114,580,16
"Porites_compressa_HIv1___RNAseq.g10771.t1",8,65,12
"Porites_compressa_HIv1___RNAseq.g10772.t1",39,215,0
"Porites_compressa_HIv1___RNAseq.g10781.t1",82,0,0
"Porites_compressa_HIv1___TS.g5418.t1",456,1454,2083
"Porites_compressa_HIv1___RNAseq.g10785.t2",445,60,639
"Porites_compressa_HIv1___RNAseq.g10786.t1",60,64,264
"Porites_compressa_HIv1___TS.g5425.t1",350,838,393
"Porites_compressa_HIv1___TS.g5427.t1",107,404,0
"Porites_compressa_HIv1___RNAseq.g10791.t2",106,0,0
"Porites_compressa_HIv1___RNAseq.g10792.t1",1765,2013,619
"Porites_compressa_HIv1___RNAseq.g10793.t1",1220,1127,440
"Porites_compressa_HIv1___RNAseq.g10795.t1",276,0,34
"Porites_compressa_HIv1___RNAseq.g10796.t1",800,1819,253
"Porites_compressa_HIv1___RNAseq.g10797.t1a",183,667,268
"Porites_compressa_HIv1___RNAseq.g10801.t1",392,412,166
